2021-07-10T12:23:36.675084068Z,1625919816.682082605Z,temp=66.6'C,67142
2021-07-10T12:23:41.686762830Z,1625919821.691739911Z,temp=67.1'C,66604
2021-07-10T12:23:46.677853970Z,1625919826.683676713Z,temp=67.1'C,66604
2021-07-10T12:23:51.694127714Z,1625919831.699197685Z,temp=67.1'C,67142
2021-07-10T12:23:56.649598108Z,1625919836.654760315Z,temp=67.1'C,67680
2021-07-10T12:24:01.659582564Z,1625919841.664604066Z,temp=67.7'C,66604
2021-07-10T12:24:06.749092462Z,1625919846.754337302Z,temp=67.7'C,67142
2021-07-10T12:24:11.775281942Z,1625919851.780348484Z,temp=67.7'C,66604
2021-07-10T12:24:16.762076997Z,1625919856.766465506Z,temp=67.7'C,67680
2021-07-10T12:24:21.751347769Z,1625919861.755657160Z,temp=67.7'C,67680
2021-07-10T12:24:26.754518356Z,1625919866.759623298Z,temp=67.1'C,67680
2021-07-10T12:24:31.772555495Z,1625919871.777506031Z,temp=67.1'C,67680
2021-07-10T12:24:36.777588012Z,1625919876.782617402Z,temp=67.7'C,67680
2021-07-10T12:24:41.759397814Z,1625919881.764437225Z,temp=67.7'C,67142
2021-07-10T12:24:46.763992940Z,1625919886.768898925Z,temp=67.7'C,67680
2021-07-10T12:24:51.758010280Z,1625919891.763383130Z,temp=67.7'C,67680
2021-07-10T12:24:56.745894385Z,1625919896.750844620Z,temp=67.7'C,67680
2021-07-10T12:25:01.718884445Z,1625919901.723905202Z,temp=67.1'C,67680
2021-07-10T12:25:06.845689465Z,1625919906.850737737Z,temp=68.8'C,67680
2021-07-10T12:25:11.840374382Z,1625919911.845411325Z,temp=68.2'C,67680
2021-07-10T12:25:16.835017165Z,1625919916.839969099Z,temp=68.8'C,68756
2021-07-10T12:25:21.799561553Z,1625919921.803908096Z,temp=67.7'C,68756
2021-07-10T12:25:26.807504409Z,1625919926.812783015Z,temp=67.7'C,68756
2021-07-10T12:25:31.823413186Z,1625919931.828871871Z,temp=68.2'C,68218
2021-07-10T12:25:36.808413132Z,1625919936.814061894Z,temp=68.8'C,68756
2021-07-10T12:25:41.802865065Z,1625919941.807274212Z,temp=68.8'C,68218
2021-07-10T12:25:46.833476352Z,1625919946.838940253Z,temp=68.8'C,68756
2021-07-10T12:25:51.809455007Z,1625919951.815045251Z,temp=68.8'C,68756
2021-07-10T12:25:56.805687780Z,1625919956.810631482Z,temp=68.8'C,68756
2021-07-10T12:26:01.835161814Z,1625919961.841562686Z,temp=68.8'C,68756
2021-07-10T12:26:06.954093538Z,1625919966.959014988Z,temp=67.7'C,68756
2021-07-10T12:26:11.952105495Z,1625919971.957573866Z,temp=68.8'C,68756
2021-07-10T12:26:16.917311842Z,1625919976.923354319Z,temp=68.8'C,68756
2021-07-10T12:26:21.917892828Z,1625919981.923100616Z,temp=68.8'C,69294
2021-07-10T12:26:26.910356920Z,1625919986.915738644Z,temp=68.8'C,68756
2021-07-10T12:26:31.919276489Z,1625919991.924692545Z,temp=69.3'C,68756
2021-07-10T12:26:36.953034265Z,1625919996.958010901Z,temp=69.3'C,69294
2021-07-10T12:26:41.924840435Z,1625920001.929918627Z,temp=69.3'C,68756
2021-07-10T12:26:46.931994296Z,1625920006.937053600Z,temp=68.8'C,69294
2021-07-10T12:26:51.888560733Z,1625920011.893800847Z,temp=68.8'C,69294
2021-07-10T12:26:56.910191570Z,1625920016.915221586Z,temp=69.3'C,69294
2021-07-10T12:27:01.891111420Z,1625920021.896355001Z,temp=68.8'C,68756
2021-07-10T12:27:06.989026582Z,1625920026.994382238Z,temp=69.3'C,69832
2021-07-10T12:27:12.021603737Z,1625920032.026944049Z,temp=69.3'C,68756
2021-07-10T12:27:17.009147799Z,1625920037.014782754Z,temp=69.3'C,68756
2021-07-10T12:27:22.021707490Z,1625920042.026941964Z,temp=69.8'C,69832
2021-07-10T12:27:26.985627366Z,1625920046.991125029Z,temp=69.3'C,69294
2021-07-10T12:27:32.018508601Z,1625920052.023541784Z,temp=69.8'C,69294
2021-07-10T12:27:36.999280194Z,1625920057.004301150Z,temp=69.8'C,69832
2021-07-10T12:27:41.996726575Z,1625920062.002028950Z,temp=69.3'C,69294
2021-07-10T12:27:46.976167757Z,1625920066.981294081Z,temp=69.8'C,69832
